Date,AgeAdult,AgeMax,BatchMode,DNAFill,DenunciationCost,DifferentialCosts,DisplayPeriod,DumpStart,EraseNetwork,FriendshipValue,GeneCoding,GeneLength,GroupMinSize,HonoringCost,JoiningBonus,Judas,MaxFriends,MaxOffer,MutationRate,NbCrossover,NbInteractions,NbTraitors,NumberOfGroups,PopulationSize,ReproGainsThreshold,ReproductionRate,ResultDir,Rounds,SacrificeHeredity,SampleSize,ScenarioName,SelectionPressure,Selectivity,StartFromFile,TimeLimit,Title,LastStep,Patriot,NonPatriot,Demand,SelfSacrifice,NbHeroes
190325205755,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,25,5,1,100,80,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,26,12,25,2,9
190326115527,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,50,5,1,100,80,1,200,10,15,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,12,50,1,3
190325173703,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,100,5,1,100,90,1,200,10,15,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,25,97,94,2,6
190325173802,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,75,5,1,100,90,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,76,6,75,3,12
190325180822,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,5,5,1,100,90,1,200,10,15,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,7,21,6,0,2
190325182157,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,100,5,1,100,90,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,20,87,84,6,20
190325183417,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,75,5,1,100,90,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,76,7,75,1,5
190325185248,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,5,5,1,100,90,1,200,10,15,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,13,19,10,0,2
190325190538,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,100,5,1,100,90,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,19,96,89,4,12
190325193933,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,25,5,1,100,90,1,200,10,15,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,26,24,25,1,3
190325194509,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,50,5,1,100,90,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,6,50,3,11
190325202127,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,50,5,1,100,90,1,200,10,15,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,8,50,1,3
190325212244,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,5,5,1,100,90,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,7,24,6,1,3
190326115519,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,25,5,1,100,90,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,26,11,25,1,5
190326121903,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,5,5,1,100,90,1,1000,10,15,./+AF8AXwBf-Results,50,50,5,Sacrifice,6,10,0,10000,Evolife,9990,8,12,7,1,12
190325173715,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,75,5,1,100,100,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,76,6,75,3,12
190325173816,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,25,5,1,100,100,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,26,13,25,1,5
190325180259,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,25,5,1,100,100,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,9,50,1,5
190325181738,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,5,5,1,100,100,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,7,11,6,1,6
190325184443,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,5,5,1,100,100,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,13,12,12,1,4
190325185819,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,25,5,1,100,100,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,26,17,25,1,5
190325191713,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,75,5,1,100,100,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,61,5,77,1,5
190325193358,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,25,5,1,100,100,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,26,12,25,1,4
190325194852,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,5,5,1,100,100,1,200,10,15,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,7,17,6,0,2
190325195537,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,50,5,1,100,100,1,200,10,50,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,7,50,2,10
190325214805,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,100,5,1,100,100,1,200,10,15,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,52,97,91,2,6
190326115516,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,50,5,1,100,100,1,200,10,15,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,51,13,50,1,3
190326123304,0,40,1,0,100,0,10,5000,0,10,Weighted,8,0,100,10,25,10,75,5,1,100,100,1,1000,10,15,./+AF8AXwBf-Results,50,50,5,Sacrifice,6,10,0,10000,Evolife,9990,77,7,75,1,23
Date,AgeAdult,AgeMax,BatchMode,DNAFill,DenunciationCost,DifferentialCosts,DisplayPeriod,DumpStart,EraseNetwork,FriendshipValue,GeneCoding,GeneLength,GroupMinSize,HonoringCost,JoiningBonus,Judas,MaxFriends,MaxOffer,MutationRate,NbCrossover,NbInteractions,NbTraitors,NumberOfGroups,PopulationSize,ReproGainsThreshold,ReproductionRate,ResultDir,Rounds,SacrificeHeredity,SampleSize,ScenarioName,SelectionPressure,Selectivity,StartFromFile,TimeLimit,Title,LastStep,Patriot,NonPatriot,Demand,SelfSacrifice,NbHeroes
